IP-calls,nodes explored,filename,strategy_subproblem_selection,strategy_node_priority,strategy_reduction,strategy_update_node_priority,strategy_refine_with_integer_gap,strategy_search_method,strategy_refine_method,time_total,subproblem_points,reduced_generator_points,subproblem_points_generated,mgs_points,Yn_points,hYn_points,subproblem_points_vector,subproblem_points_generated_vector,mgs_points_vector,generator_points_vector,time_IP-calls,count_IP-calls,time_nodes explored,count_nodes explored,time_subproblem_points_vector,count_subproblem_points_vector,time_subproblem_points_generated_vector,count_subproblem_points_generated_vector,time_mgs_points_vector,count_mgs_points_vector,time_ASMO.solve,count_ASMO.solve,time_ASMO._set_global_upper_bound,count_ASMO._set_global_upper_bound,time_ASMO._update_global_upper_bound,count_ASMO._update_global_upper_bound,time_ASMO._set_incumbent,count_ASMO._set_incumbent,time_CVRP._update_bounds_from_node,count_CVRP._update_bounds_from_node,time_ASMO._reduce_upper_bounds,count_ASMO._reduce_upper_bounds,timeout
753,207,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,alternating,largest,100,all,False,bbm,slow,1061.3201820839895,300,203,223,203,1441,1441,100|100|100,23|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,2.382,10,0,2,2.306,10,4.755,408,2110.612,410,False
753,207,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,alternating,largest,50,all,False,bbm,slow,1711.0672846249945,300,203,223,203,1441,1441,100|100|100,23|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,3.944,14,0,2,3.827,14,6.07,408,3408.277,410,False
552,184,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,alternating,largest,first,all,False,phase1,slow,39.98799854100798,300,203,222,203,1441,1441,100|100|100,22|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,1.228,6,0,2,1.193,6,1.521,362,72.325,364,False
670,224,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,alternating,largest,none,all,False,phase1,slow,3.7214456249785144,300,203,300,203,1441,1441,100|100|100,100|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,0.627,4,0,2,0.61,4,1.359,442,0.0,444,False
552,184,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,alternating,largest,100,all,False,phase1,slow,389.85104604202206,300,203,222,203,1441,1441,100|100|100,22|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,1.933,8,0,2,1.877,8,3.319,362,769.9,364,False
552,184,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_5.json,alternating,largest,50,all,False,phase1,slow,1143.285839958,300,203,222,203,1441,1441,100|100|100,22|100|100,3|100|100,3|100|100,,,,,,,,,,,0,2,3.253,12,0,2,3.156,12,4.629,362,2274.972,364,False
587,292,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,alternating,largest,first,all,False,bbm,slow,4.790003457979765,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,1.071,6,0,2,1.07,6,1.6,578,0.496,580,False
587,292,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,alternating,largest,none,all,False,bbm,slow,4.427712082979269,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,0.484,4,0,2,0.484,4,1.548,578,0.0,580,False
587,292,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,alternating,largest,100,all,False,bbm,slow,221.98933224997018,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,2.198,10,0,2,2.182,10,8.212,578,426.451,580,False
587,292,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,alternating,largest,50,all,False,bbm,slow,543.5185357499868,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,3.904,16,0,2,3.866,16,10.262,578,1067.152,580,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,alternating,largest,first,all,False,phase1,slow,3.848527499998454,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,1.001,6,0,2,1.0,6,0.635,302,0.479,304,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,alternating,largest,none,all,False,phase1,slow,3.5845664169755764,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,0.483,4,0,2,0.483,4,0.624,302,0.0,304,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,alternating,largest,100,all,False,phase1,slow,130.82287495804485,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,1.593,8,0,2,1.582,8,2.393,302,252.191,304,False
456,154,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_5.json,alternating,largest,50,all,False,phase1,slow,409.3410191249568,300,300,300,300,731,731,100|100|100,100|100|100,100|100|100,100|100|100,,,,,,,,,,,0,2,2.984,12,0,2,2.95,12,3.422,302,807.896,304,False
428,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,alternating,largest,first,all,False,bbm,slow,2.1774768329923972,200,129,200,129,679,679,100|100,100|100,60|69,60|69,,,,,,,,,,,0,2,0.518,6,0,2,0.516,6,1.187,390,0.398,392,False
428,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,alternating,largest,none,all,False,bbm,slow,1.9377072090283036,200,129,200,129,679,679,100|100,100|100,60|69,60|69,,,,,,,,,,,0,2,0.231,4,0,2,0.23,4,1.097,390,0.0,392,False
414,190,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,alternating,largest,100,all,False,bbm,slow,61.43405291700037,200,129,199,129,679,679,100|100,99|100,60|69,60|69,,,,,,,,,,,0,2,1.067,10,0,2,1.044,10,2.012,376,117.691,378,False
412,189,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,alternating,largest,50,all,False,bbm,slow,103.20126208296278,200,129,199,129,679,679,100|100,99|100,60|69,60|69,,,,,,,,,,,0,2,1.738,14,0,2,1.649,14,2.481,374,200.461,376,False
373,125,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,alternating,largest,first,all,False,phase1,slow,1.6732050830032676,200,129,200,129,679,679,100|100,100|100,60|69,60|69,,,,,,,,,,,0,2,0.476,6,0,2,0.474,6,0.695,246,0.403,248,False
373,125,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,alternating,largest,none,all,False,phase1,slow,1.432059874990955,200,129,200,129,679,679,100|100,100|100,60|69,60|69,,,,,,,,,,,0,2,0.239,4,0,2,0.238,4,0.668,246,0.0,248,False
367,119,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,alternating,largest,100,all,False,phase1,slow,32.3352110410342,200,129,200,129,679,679,100|100,100|100,60|69,60|69,,,,,,,,,,,0,2,1.274,8,0,2,1.252,8,0.884,234,61.506,236,False
350,106,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_4.json,alternating,largest,50,all,False,phase1,slow,21.812286583008245,200,129,193,129,679,679,100|100,95|98,60|69,60|69,,,,,,,,,,,0,2,0.777,8,0,2,0.764,8,1.07,208,40.095,210,False
388,193,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,alternating,largest,first,all,False,bbm,slow,2.0589371669921093,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.498,6,0,2,0.497,6,1.009,382,0.228,384,False
388,193,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,alternating,largest,none,all,False,bbm,slow,1.90459854103392,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.229,4,0,2,0.229,4,1.037,382,0.0,384,False
386,192,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,alternating,largest,100,all,False,bbm,slow,11.421082374989055,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.73,8,0,2,0.725,8,1.963,380,17.586,382,False
380,189,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,alternating,largest,50,all,False,bbm,slow,29.124142040964216,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,1.274,12,0,2,1.26,12,2.504,374,52.204,376,False
301,101,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,alternating,largest,first,all,False,phase1,slow,1.3965319159906358,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.424,6,0,2,0.424,6,0.37,198,0.211,200,False
301,101,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,alternating,largest,none,all,False,phase1,slow,1.3085100839962251,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.215,4,0,2,0.215,4,0.362,198,0.0,200,False
301,101,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,alternating,largest,100,all,False,phase1,slow,1.4661176250083372,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.44,6,0,2,0.44,6,0.372,198,0.219,200,False
301,101,./instances/msp/2obj/Lyngesen24-msp-2-100|100-uu-2_5.json,alternating,largest,50,all,False,phase1,slow,8.19119399995543,200,181,200,181,385,385,100|100,100|100,81|100,81|100,,,,,,,,,,,0,2,0.736,8,0,2,0.73,8,0.939,198,13.068,200,False
389,110,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,alternating,largest,first,all,False,bbm,slow,9.160544208949432,150,103,121,103,593,593,50|50|50,21|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,1.112,6,0,2,1.097,6,0.449,214,14.196,216,False
463,147,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,alternating,largest,none,all,False,bbm,slow,1.9883154169656336,150,103,150,103,593,593,50|50|50,50|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.493,4,0,2,0.486,4,0.463,288,0.0,290,False
389,110,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,alternating,largest,100,all,False,bbm,slow,132.3430198749993,150,103,121,103,593,593,50|50|50,21|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,1.538,8,0,2,1.514,8,1.095,214,259.902,216,False
387,109,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,alternating,largest,50,all,False,bbm,slow,169.94699095899705,150,103,120,103,593,593,50|50|50,20|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,2.185,10,0,2,2.085,10,1.781,212,334.245,214,False
289,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,alternating,largest,first,all,False,phase1,slow,8.955746541032568,150,103,120,103,593,593,50|50|50,20|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.944,6,0,2,0.93,6,0.421,188,14.303,190,False
335,113,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,alternating,largest,none,all,False,phase1,slow,1.7860946250148118,150,103,150,103,593,593,50|50|50,50|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.457,4,0,2,0.45,4,0.33,220,0.0,222,False
289,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,alternating,largest,100,all,False,phase1,slow,8.923109415976796,150,103,120,103,593,593,50|50|50,20|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,0.94,6,0,2,0.927,6,0.419,188,14.26,190,False
289,97,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-ull-3_3.json,alternating,largest,50,all,False,phase1,slow,63.940459250006825,150,103,120,103,593,593,50|50|50,20|50|50,3|50|50,3|50|50,,,,,,,,,,,0,2,2.031,8,0,2,2.0,8,1.08,188,123.153,190,False
560,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,alternating,largest,first,all,False,bbm,slow,3.336563999997452,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.503,6,0,2,0.497,6,1.469,390,2.536,392,False
560,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,alternating,largest,none,all,False,bbm,slow,1.8454031249857508,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.232,4,0,2,0.229,4,1.233,390,0.0,392,False
516,175,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,alternating,largest,100,all,False,bbm,slow,28.00467141601257,200,110,196,110,284,284,100|100,96|100,10|100,10|100,,,,,,,,,,,0,2,1.07,10,0,2,1.006,10,2.132,346,51.001,348,False
514,174,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,alternating,largest,50,all,False,bbm,slow,32.858142749988474,200,110,196,110,284,284,100|100,96|100,10|100,10|100,,,,,,,,,,,0,2,1.198,12,0,2,1.18,12,2.493,344,59.677,346,False
407,137,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,alternating,largest,first,all,False,phase1,slow,2.7308079579961486,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.46,6,0,2,0.454,6,0.857,270,2.592,272,False
407,137,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,alternating,largest,none,all,False,phase1,slow,1.3877287920331582,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.279,4,0,2,0.227,4,0.75,270,0.0,272,False
406,136,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,alternating,largest,100,all,False,phase1,slow,15.193711416970473,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.732,8,0,2,0.722,8,1.251,268,26.877,270,False
405,135,./instances/msp/2obj/Lyngesen24-msp-2-100|100-ul-2_3.json,alternating,largest,50,all,False,phase1,slow,10.001886249985546,200,110,200,110,284,284,100|100,100|100,10|100,10|100,,,,,,,,,,,0,2,0.758,8,0,2,0.748,8,1.458,266,16.134,268,False
301,149,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,alternating,largest,first,all,False,bbm,slow,2.170048040978145,150,107,150,107,350,350,50|50|50,50|50|50,50|23|34,50|23|34,,,,,,,,,,,0,2,0.955,6,0,2,0.955,6,0.402,292,0.448,294,False
301,149,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,alternating,largest,none,all,False,bbm,slow,1.8076509580132551,150,107,150,107,350,350,50|50|50,50|50|50,50|23|34,50|23|34,,,,,,,,,,,0,2,0.436,4,0,2,0.436,4,0.393,292,0.0,294,False
279,138,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,alternating,largest,100,all,False,bbm,slow,44.65988654200919,150,107,149,107,350,350,50|50|50,50|49|50,50|23|34,50|23|34,,,,,,,,,,,0,2,1.467,8,0,2,1.461,8,1.141,270,84.486,272,False
279,138,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,alternating,largest,50,all,False,bbm,slow,116.0385326660471,150,107,148,107,350,350,50|50|50,50|49|49,50|23|34,50|23|34,,,,,,,,,,,0,2,2.495,12,0,2,2.48,12,1.803,270,226.283,272,False
228,78,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,alternating,largest,first,all,False,phase1,slow,1.8656194169889204,150,107,150,107,350,350,50|50|50,50|50|50,50|23|34,50|23|34,,,,,,,,,,,0,2,0.858,6,0,2,0.857,6,0.163,150,0.439,152,False
228,78,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,alternating,largest,none,all,False,phase1,slow,1.5971674580359831,150,107,150,107,350,350,50|50|50,50|50|50,50|23|34,50|23|34,,,,,,,,,,,0,2,0.435,4,0,2,0.434,4,0.158,150,0.0,152,False
228,78,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,alternating,largest,100,all,False,phase1,slow,1.8131377500249073,150,107,150,107,350,350,50|50|50,50|50|50,50|23|34,50|23|34,,,,,,,,,,,0,2,0.879,6,0,2,0.878,6,0.166,150,0.438,152,False
228,78,./instances/msp/2obj/Lyngesen24-msp-2-50|50|50-uuu-3_3.json,alternating,largest,50,all,False,phase1,slow,34.124728374998085,150,107,150,107,350,350,50|50|50,50|50|50,50|23|34,50|23|34,,,,,,,,,,,0,2,1.417,8,0,2,1.41,8,0.654,150,64.341,152,False
428,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_3.json,alternating,largest,first,all,False,bbm,slow,2.128058583009988,200,129,200,129,679,679,100|100,100|100,69|60,69|60,,,,,,,,,,,0,2,0.462,6,0,2,0.46,6,1.184,390,0.395,392,False
428,197,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_3.json,alternating,largest,none,all,False,bbm,slow,1.9330779159790836,200,129,200,129,679,679,100|100,100|100,69|60,69|60,,,,,,,,,,,0,2,0.237,4,0,2,0.236,4,1.103,390,0.0,392,False
414,190,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_3.json,alternating,largest,100,all,False,bbm,slow,61.55524775001686,200,129,199,129,679,679,100|100,100|99,69|60,69|60,,,,,,,,,,,0,2,1.073,10,0,2,1.05,10,2.02,376,117.91,378,False
412,189,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_3.json,alternating,largest,50,all,False,bbm,slow,103.29083924996667,200,129,199,129,679,679,100|100,100|99,69|60,69|60,,,,,,,,,,,0,2,2.174,14,0,2,2.076,14,2.593,374,200.649,376,False
373,125,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_3.json,alternating,largest,first,all,False,phase1,slow,1.6344868749729358,200,129,200,129,679,679,100|100,100|100,69|60,69|60,,,,,,,,,,,0,2,0.452,6,0,2,0.45,6,0.692,246,0.393,248,False
373,125,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_3.json,alternating,largest,none,all,False,phase1,slow,1.4161329159978777,200,129,200,129,679,679,100|100,100|100,69|60,69|60,,,,,,,,,,,0,2,0.229,4,0,2,0.228,4,0.667,246,0.0,248,False
367,119,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_3.json,alternating,largest,100,all,False,phase1,slow,32.216802958981134,200,129,200,129,679,679,100|100,100|100,69|60,69|60,,,,,,,,,,,0,2,0.766,8,0,2,0.753,8,0.84,234,61.174,236,False
350,106,./instances/msp/2obj/Lyngesen24-msp-2-100|100-mm-2_3.json,alternating,largest,50,all,False,phase1,slow,21.592931875027716,200,129,193,129,679,679,100|100,98|95,69|60,69|60,,,,,,,,,,,0,2,0.714,8,0,2,0.701,8,1.089,208,39.785,210,False
585,291,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_2.json,alternating,largest,first,all,False,bbm,slow,4.160953500017058,300,165,300,165,751,751,100|100|100,100|100|100,100|34|31,100|34|31,,,,,,,,,,,0,2,0.98,6,0,2,0.979,6,1.568,576,0.471,578,False
585,291,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_2.json,alternating,largest,none,all,False,bbm,slow,3.8273451250279322,300,165,300,165,751,751,100|100|100,100|100|100,100|34|31,100|34|31,,,,,,,,,,,0,2,0.441,4,0,2,0.44,4,1.533,576,0.0,578,False
571,284,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_2.json,alternating,largest,100,all,False,bbm,slow,51.654724708991125,300,165,299,165,751,751,100|100|100,100|99|100,100|34|31,100|34|31,,,,,,,,,,,0,2,1.434,8,0,2,1.428,8,5.164,562,90.49,564,False
541,269,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_2.json,alternating,largest,50,all,False,bbm,slow,581.2277324160095,300,165,296,165,751,751,100|100|100,100|97|99,100|34|31,100|34|31,,,,,,,,,,,0,2,3.937,16,0,2,3.838,16,7.939,532,1146.314,534,False
452,152,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_2.json,alternating,largest,first,all,False,phase1,slow,3.199416499992367,300,165,300,165,751,751,100|100|100,100|100|100,100|34|31,100|34|31,,,,,,,,,,,0,2,0.901,6,0,2,0.901,6,0.618,298,0.44,300,False
452,152,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_2.json,alternating,largest,none,all,False,phase1,slow,2.891313000000082,300,165,300,165,751,751,100|100|100,100|100|100,100|34|31,100|34|31,,,,,,,,,,,0,2,0.437,4,0,2,0.436,4,0.559,298,0.0,300,False
452,152,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_2.json,alternating,largest,100,all,False,phase1,slow,131.58963895804482,300,165,300,165,751,751,100|100|100,100|100|100,100|34|31,100|34|31,,,,,,,,,,,0,2,1.474,8,0,2,1.462,8,2.488,298,254.969,300,False
452,152,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_2.json,alternating,largest,50,all,False,phase1,slow,180.08390158304246,300,165,300,165,751,751,100|100|100,100|100|100,100|34|31,100|34|31,,,,,,,,,,,0,2,2.147,10,0,2,2.074,10,3.283,298,350.681,300,False
761,212,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_2.json,alternating,largest,first,all,False,bbm,slow,36.23955387499882,300,202,228,202,1345,1345,100|100|100,28|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,1.129,6,0,2,1.098,6,1.88,418,64.715,420,False
923,293,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_2.json,alternating,largest,none,all,False,bbm,slow,3.9956736249732785,300,202,300,202,1345,1345,100|100|100,100|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,0.572,4,0,2,0.556,4,1.919,580,0.0,582,False
761,212,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_2.json,alternating,largest,100,all,False,bbm,slow,947.8094755419879,300,202,228,202,1345,1345,100|100|100,28|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,2.208,10,0,2,2.138,10,5.259,418,1883.532,420,False
759,211,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_2.json,alternating,largest,50,all,False,bbm,slow,1443.4944931670325,300,202,227,202,1345,1345,100|100|100,27|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,4.011,14,0,2,3.902,14,6.218,416,2873.275,418,False
566,188,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_2.json,alternating,largest,first,all,False,phase1,slow,36.03347937500803,300,202,230,202,1345,1345,100|100|100,30|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,1.262,6,0,2,1.23,6,1.558,370,64.933,372,False
672,224,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_2.json,alternating,largest,none,all,False,phase1,slow,3.5090741249732673,300,202,300,202,1345,1345,100|100|100,100|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,0.605,4,0,2,0.589,4,1.362,442,0.0,444,False
566,188,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_2.json,alternating,largest,100,all,False,phase1,slow,342.9313620419707,300,202,230,202,1345,1345,100|100|100,30|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,1.905,8,0,2,1.853,8,3.685,370,675.87,372,False
566,188,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_2.json,alternating,largest,50,all,False,phase1,slow,1017.3444511660491,300,202,230,202,1345,1345,100|100|100,30|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,3.169,12,0,2,3.08,12,4.268,370,2023.781,372,False
753,212,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_3.json,alternating,largest,first,all,False,bbm,slow,36.67766387498705,300,202,228,202,1329,1329,100|100|100,28|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,1.159,6,0,2,1.127,6,1.88,418,65.383,420,False
921,296,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_3.json,alternating,largest,none,all,False,bbm,slow,4.1074184169992805,300,202,300,202,1329,1329,100|100|100,100|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,0.552,4,0,2,0.536,4,2.01,586,0.0,588,False
753,212,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_3.json,alternating,largest,100,all,False,bbm,slow,908.6607110000332,300,202,228,202,1329,1329,100|100|100,28|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,2.462,10,0,2,2.391,10,5.492,418,1804.315,420,False
753,212,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_3.json,alternating,largest,50,all,False,bbm,slow,1449.16507524997,300,202,228,202,1329,1329,100|100|100,28|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,3.994,14,0,2,3.836,14,6.541,418,2884.089,420,False
557,187,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_3.json,alternating,largest,first,all,False,phase1,slow,36.14253008400556,300,202,224,202,1329,1329,100|100|100,24|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,1.244,6,0,2,1.211,6,1.492,368,65.027,370,False
672,226,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_3.json,alternating,largest,none,all,False,phase1,slow,3.565571082988754,300,202,300,202,1329,1329,100|100|100,100|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,0.59,4,0,2,0.575,4,1.395,446,0.0,448,False
557,187,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_3.json,alternating,largest,100,all,False,phase1,slow,355.40313404100016,300,202,224,202,1329,1329,100|100|100,24|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,1.866,8,0,2,1.814,8,3.855,368,700.616,370,False
557,187,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-ull-3_3.json,alternating,largest,50,all,False,phase1,slow,1088.1549517919775,300,202,224,202,1329,1329,100|100|100,24|100|100,2|100|100,2|100|100,,,,,,,,,,,0,2,3.063,12,0,2,2.972,12,4.732,368,2164.965,370,False
591,294,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_3.json,alternating,largest,first,all,False,bbm,slow,4.842536749958526,300,267,300,267,735,735,100|100|100,100|100|100,67|100|100,67|100|100,,,,,,,,,,,0,2,1.054,6,0,2,1.053,6,1.635,582,0.493,584,False
591,294,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_3.json,alternating,largest,none,all,False,bbm,slow,4.505748666997533,300,267,300,267,735,735,100|100|100,100|100|100,67|100|100,67|100|100,,,,,,,,,,,0,2,0.493,4,0,2,0.493,4,1.587,582,0.0,584,False
581,289,./instances/msp/2obj/Lyngesen24-msp-2-100|100|100-uuu-3_3.json,alternating,largest,100,all,False,bbm,slow,262.358926291985,300,267,299,267,735,735,100|100|100,99|100|100,67|100|100,67|100|100,,,,,,,,,,,0,2,2.358,10,0,2,2.34,10,9.536,572,505.511,574,False
